Source_File,Id,Timestamp,Prev Signal Value,Changepoint Value,Next Signal Value,Changepoint Significance,Average Signal Over Window
18,215,12.9129129129129,549.45,299.7,266.4,0.22916666666666666,317.96129032258074
18,290,17.4174174174174,316.35,149.85,199.8,0.7708333333333334,322.78799999999995
18,368,22.1021021021021,216.45,149.85,166.5,0.24166666666666667,206.84423076923076
18,547,32.8528528528529,83.25,283.05,149.85,0.32916666666666666,172.08100558659217
18,998,59.9399399399399,149.85,116.55,99.9,0.008333333333333333,178.1660753880266
19,31,1.86186186186186,4412.25,5294.7,4945.05,0.324,4785.532258064516
19,44,2.64264264264264,5011.65,4678.65,4828.5,0.232,5059.038461538462
19,53,3.18318318318318,5178.15,4312.35,4545.45,0.688,4871.05
19,59,3.54354354354354,4612.05,4029.3,4012.65,0.34,4539.9
19,72,4.32432432432432,4378.95,3746.25,3479.85,0.4,4255.996153846154
19,73,4.38438438438438,3746.25,3479.85,3513.15,0.724,3746.25
19,90,5.40540540540541,2913.75,3280.05,3396.6,0.348,3118.4470588235295
19,125,7.50750750750751,2763.9,2680.65,2364.3,0.64,3322.864285714286
19,126,7.56756756756757,2680.65,2364.3,1981.35,0.3,2680.65
19,158,9.48948948948949,2114.55,2347.65,2097.9,0.256,2129.11875
19,185,11.1111111111111,1714.95,1082.25,1448.55,0.92,2168.8166666666666
19,226,13.5735735735736,982.35,666.0,782.55,0.292,864.1756097560976
19,265,15.9159159159159,765.9,1082.25,1048.95,0.26,846.5884615384615
19,293,17.5975975975976,699.3,299.7,599.4,1.0,886.6125
19,402,24.1441441441441,283.05,216.45,199.8,0.408,316.80825688073395
19,998,59.9399399399399,99.9,166.5,199.8,0.0,183.48523489932884
2,11,0.660660660660661,68165.1,63702.9,63919.35,0.7402135231316725,68221.10454545454
2,46,2.76276276276276,63270.0,61738.2,60606.0,0.40213523131672596,63065.91857142857
2,47,2.82282282282282,61738.2,60606.0,60988.95,0.4804270462633452,61738.2
2,55,3.3033033033033,60939.0,59240.7,59740.2,0.21708185053380782,60982.70625
2,76,4.56456456456456,60522.75,59057.55,58508.1,0.39501779359430605,59970.92142857143
2,98,5.88588588588589,41791.5,30486.15,21461.85,0.7686832740213523,56463.93409090909
2,99,5.94594594594595,30486.15,21461.85,18881.1,0.24199288256227758,30486.15
2,144,8.64864864864865,17565.75,16516.8,16067.25,0.8078291814946619,18546.620000000003
2,196,11.7717717717718,12770.55,10406.25,8857.8,1.0,14828.746153846154
2,289,17.3573573573574,7259.4,6709.95,6809.85,0.49466192170818507,8080.620967741936
2,365,21.9219219219219,5111.55,4711.95,4129.2,0.3416370106761566,5667.134210526315
2,366,21.981981981982,4711.95,4129.2,3929.4,0.47330960854092524,4711.95
2,411,24.6846846846847,3596.4,3030.3,3063.6,0.3238434163701068,3540.9
2,448,26.9069069069069,2647.35,2081.25,2314.35,0.37722419928825623,2788.6500000000005
2,496,29.7897897897898,1831.5,1615.05,1631.7,0.3594306049822064,2075.353125
2,998,59.9399399399399,732.6,666.0,582.75,0.0,812.1684262948207
20,3,0.18018018018018,5477.85,5211.45,5311.35,0.1744186046511628,5483.400000000001
20,5,0.3003003003003,5311.35,6177.15,5710.95,0.25193798449612403,5261.4
20,32,1.92192192192192,5494.5,4578.75,5078.25,1.0,5832.433333333333
20,65,3.9039039039039,4562.1,4761.9,5311.35,0.2248062015503876,4496.509090909091
20,66,3.96396396396396,4761.9,5311.35,5427.9,0.38372093023255816,4761.9
20,74,4.44444444444444,5078.25,4695.3,4428.9,0.3372093023255814,5259.31875
20,75,4.5045045045045,4695.3,4428.9,4362.3,0.4573643410852713,4695.3
20,106,6.36636636636637,3679.65,2464.2,2780.55,0.813953488372093,4412.787096774194
20,141,8.46846846846847,1631.7,2231.1,2231.1,0.22868217054263565,2147.374285714286
20,158,9.48948948948949,1931.4,1581.75,1515.15,0.6744186046511628,2190.9441176470586
20,159,9.54954954954955,1581.75,1515.15,1215.45,0.17054263565891473,1581.75
20,209,12.5525525525526,1082.25,765.9,715.95,0.9496124031007752,1261.0710000000001
20,211,12.6726726726727,715.95,516.15,416.25,0.1744186046511628,740.925
20,295,17.7177177177177,416.25,266.4,266.4,0.5503875968992248,423.78214285714284
20,677,40.6606606606607,283.05,116.55,166.5,0.1744186046511628,182.32185863874344
20,998,59.9399399399399,133.2,233.1,116.55,0.0,180.50467289719626
21,21,1.26126126126126,5760.9,6376.95,6893.1,0.44483985765124556,6157.328571428572
21,32,1.92192192192192,6676.65,5760.9,6027.3,0.18861209964412812,6434.468181818182
21,35,2.1021021021021,5744.25,5328.0,4578.75,0.5516014234875445,5844.150000000001
21,36,2.16216216216216,5328.0,4578.75,3746.25,0.36298932384341637,5328.0
21,83,4.98498498498498,4062.6,3363.3,3080.25,1.0,4636.493617021276
21,93,5.58558558558559,3080.25,2647.35,2514.15,0.12455516014234876,3018.645
21,144,8.64864864864865,2364.3,2830.5,2980.35,0.12099644128113879,2898.4058823529413
21,145,8.70870870870871,2830.5,2980.35,3046.95,0.14590747330960854,2830.5
21,177,10.6306306306306,3130.2,2747.25,2480.85,0.1601423487544484,2929.359375
21,194,11.6516516516517,2897.1,2464.2,2014.65,0.12811387900355872,2806.994117647059
21,195,11.7117117117117,2464.2,2014.65,1598.4,0.8754448398576512,2464.2
21,221,13.2732732732733,1498.5,1848.15,1548.45,0.3167259786476868,1604.8038461538463
21,308,18.4984984984985,1132.2,499.5,399.6,0.9181494661921709,1625.7672413793107
21,355,21.3213213213213,566.1,416.25,499.5,0.12099644128113879,456.98936170212767
21,433,26.006006006006,416.25,249.75,233.1,0.6583629893238434,431.61923076923074
21,998,59.9399399399399,266.4,183.15,183.15,0.0,177.02044247787612
22,17,1.02102102102102,5494.5,5744.25,5860.8,0.4784688995215311,5610.070588235295
22,33,1.98198198198198,5677.65,4895.1,4711.95,1.0,5750.49375
22,34,2.04204204204204,4895.1,4711.95,4445.55,0.3588516746411483,4895.1
22,52,3.12312312312312,4445.55,4062.6,4262.4,0.40669856459330145,4379.875
22,82,4.92492492492492,3529.8,3096.9,2597.4,0.9186602870813397,4124.76
22,83,4.98498498498498,3096.9,2597.4,2297.7,0.31100478468899523,3096.9
22,129,7.74774774774775,2697.3,2114.55,2380.95,0.3014354066985646,2289.3750000000005
22,141,8.46846846846847,2231.1,1998.0,2064.6,0.7177033492822966,2215.8375
22,163,9.78978978978979,2314.35,1914.75,2147.85,0.3397129186602871,2077.465909090909
22,180,10.8108108108108,2214.45,1431.9,1665.0,0.2727272727272727,2012.6911764705878
22,185,11.1111111111111,1531.8,1215.45,782.55,0.5980861244019139,1598.4
22,186,11.1711711711712,1215.45,782.55,715.95,0.6220095693779905,1215.45
22,286,17.1771771771772,699.3,216.45,349.65,0.4880382775119617,532.134
22,289,17.3573573573574,416.25,249.75,283.05,0.3014354066985646,327.45
22,748,44.9249249249249,233.1,116.55,116.55,0.28708133971291866,183.58529411764704
22,998,59.9399399399399,116.55,149.85,166.5,0.0,172.69379999999998
23,9,0.540540540540541,3946.05,4179.15,4262.4,0.27802690582959644,3909.0500000000006
23,34,2.04204204204204,3879.45,3280.05,3346.65,0.7982062780269058,4073.256
23,36,2.16216216216216,3346.65,2713.95,3180.15,0.5201793721973094,3313.3500000000004
23,81,4.86486486486486,2264.4,1914.75,1798.2,1.0,2645.13
23,112,6.72672672672673,1348.65,1515.15,1714.95,0.33183856502242154,1497.9629032258063
23,113,6.78678678678679,1515.15,1714.95,1431.9,0.23318385650224216,1515.15
23,130,7.80780780780781,1498.5,1764.9,1615.05,0.2242152466367713,1525.9235294117648
23,142,8.52852852852853,1698.3,1265.4,1448.55,0.7040358744394619,1626.1499999999999
23,154,9.24924924924925,1315.35,1848.15,1681.65,0.7219730941704036,1408.3125
23,176,10.5705705705706,1465.2,1132.2,765.9,0.4125560538116592,1590.0749999999998
23,177,10.6306306306306,1132.2,765.9,399.6,0.8295964125560538,1132.2
23,283,16.996996996997,432.9,366.3,349.65,0.3452914798206278,512.066037735849
23,284,17.0570570570571,366.3,349.65,299.7,0.2645739910313901,366.3
23,285,17.1171171171171,349.65,299.7,299.7,0.5246636771300448,349.65
23,360,21.6216216216216,266.4,166.5,216.45,0.37668161434977576,263.736
23,998,59.9399399399399,266.4,216.45,166.5,0.0,180.983934169279
24,9,0.540540540540541,5611.05,6160.5,6277.05,0.3576923076923077,5892.25
24,29,1.74174174174174,6310.35,5727.6,5710.95,0.3153846153846154,6020.64
24,35,2.1021021021021,6177.15,5577.75,5677.65,0.5538461538461539,5821.95
24,37,2.22222222222222,5677.65,5311.35,5577.75,0.45,5627.7
24,64,3.84384384384384,4695.3,3812.85,3796.2,0.9730769230769231,5334.166666666665
24,95,5.70570570570571,3762.9,3096.9,3196.8,0.2923076923076923,3392.8403225806446
24,109,6.54654654654655,3196.8,2630.7,2530.8,1.0,3230.1
24,142,8.52852852852853,2064.6,2480.85,2397.6,0.2423076923076923,2364.2999999999997
24,155,9.30930930930931,2763.9,2247.75,2181.15,0.6730769230769231,2493.6576923076927
24,194,11.6516516516517,2314.35,2014.65,1981.35,0.2230769230769231,2325.876923076924
24,197,11.8318318318318,1598.4,915.75,599.4,0.7846153846153846,1864.8
24,292,17.5375375375375,199.8,449.55,399.6,0.33076923076923076,396.62052631578945
24,333,20.0,532.8,283.05,233.1,0.47692307692307695,380.91951219512197
24,334,20.0600600600601,283.05,233.1,249.75,0.3076923076923077,283.05
24,742,44.5645645645646,249.75,166.5,149.85,0.21153846153846154,179.88529411764702
24,998,59.9399399399399,183.15,233.1,216.45,0.0,174.825
25,24,1.44144144144144,6576.75,5444.55,5411.25,0.55078125,6010.650000000001
25,26,1.56156156156156,5411.25,4895.1,4795.2,0.4921875,5427.9
25,53,3.18318318318318,5211.45,4612.05,4312.35,0.28125,4916.6833333333325
25,65,3.9039039039039,5411.25,4362.3,4345.65,0.3125,4799.3625
25,67,4.02402402402402,4345.65,4279.05,4112.55,0.3828125,4353.975
25,68,4.08408408408408,4279.05,4112.55,3796.2,0.4296875,4279.05
25,69,4.14414414414414,4112.55,3796.2,3729.6,0.234375,4112.55
25,92,5.52552552552553,3579.75,3812.85,3912.75,0.3046875,3699.195652173913
25,118,7.08708708708709,3463.2,2797.2,2097.9,0.8671875,3711.669230769231
25,143,8.58858858858859,2031.3,2597.4,2647.35,0.421875,2320.344
25,168,10.0900900900901,2131.2,1481.85,1764.9,0.91796875,2407.5899999999997
25,259,15.5555555555556,1531.8,965.7,799.2,1.0,1475.4461538461535
25,372,22.3423423423423,632.7,466.2,233.1,0.58203125,710.7929203539823
25,373,22.4024024024024,466.2,233.1,299.7,0.32421875,466.2
25,510,30.6306306306306,316.35,199.8,216.45,0.21875,263.96934306569347
25,998,59.9399399399399,166.5,199.8,199.8,0.0,182.0581967213115
26,14,0.840840840840841,4711.95,5760.9,5527.8,0.7115384615384616,5044.95
26,34,2.04204204204204,5461.2,4945.05,4195.8,0.17692307692307693,5256.405000000001
26,35,2.1021021021021,4945.05,4195.8,4578.75,0.8923076923076924,4945.05
26,47,2.82282282282282,4828.5,3812.85,4295.7,0.3,4341.4875
26,59,3.54354354354354,4195.8,4612.05,4428.9,0.2,4133.3625
26,72,4.32432432432432,4595.4,4212.45,3613.05,0.3576923076923077,4369.984615384615
26,92,5.52552552552553,4312.35,3796.2,3962.7,0.23076923076923078,4193.3025
26,98,5.88588588588589,3429.9,3046.95,2747.25,0.7,3724.0500000000006
26,99,5.94594594594595,3046.95,2747.25,2281.05,0.3,3046.95
26,159,9.54954954954955,2147.85,1698.3,1498.5,1.0,2341.8225
26,229,13.7537537537538,1115.55,1332.0,1348.65,0.26153846153846155,1255.8857142857144
26,250,15.015015015015,1465.2,1298.7,1215.45,0.19230769230769232,1350.2357142857145
26,277,16.6366366366366,1048.95,815.85,599.4,0.8769230769230769,1269.7166666666667
26,278,16.6966966966967,815.85,599.4,499.5,0.2076923076923077,815.85
26,432,25.9459459459459,549.45,133.2,249.75,0.8923076923076924,513.9876623376624
26,998,59.9399399399399,183.15,216.45,133.2,0.0,178.70803886925796
27,25,1.5015015015015,6310.35,6127.2,5860.8,0.1889763779527559,6360.965999999999
27,26,1.56156156156156,6127.2,5860.8,5611.05,0.6299212598425197,6127.2
27,27,1.62162162162162,5860.8,5611.05,5178.15,0.2755905511811024,5860.8
27,52,3.12312312312312,5144.85,6110.55,5760.9,0.29133858267716534,5557.770000000001
27,60,3.6036036036036,6127.2,5411.25,5344.65,0.21653543307086615,5746.331249999999
27,73,4.38438438438438,5194.8,4378.95,4095.9,1.0,5484.253846153846
27,88,5.28528528528529,4079.25,3846.15,3196.8,0.32677165354330706,4002.6600000000003
27,109,6.54654654654655,3796.2,3962.7,4195.8,0.2677165354330709,3837.428571428572
27,135,8.10810810810811,4462.2,3762.9,3679.65,0.3543307086614173,3988.9557692307694
27,151,9.06906906906907,4062.6,3829.5,3762.9,0.27165354330708663,3937.7250000000004
27,152,9.12912912912913,3829.5,3762.9,3862.8,0.25196850393700787,3829.5
27,178,10.6906906906907,3446.55,2181.15,1598.4,0.8622047244094488,3858.957692307692
27,179,10.7507507507508,2181.15,1598.4,1415.25,0.2559055118110236,2181.15
27,291,17.4774774774775,1098.9,666.0,582.75,0.9763779527559056,1445.7254464285713
27,442,26.5465465465465,532.8,216.45,166.5,0.6456692913385826,421.1016556291391
27,998,59.9399399399399,216.45,216.45,133.2,0.0,180.60458633093523
28,31,1.86186186186186,6177.15,5028.3,5377.95,0.24267782426778242,5894.637096774193
28,48,2.88288288288288,5927.4,5311.35,5727.6,0.7196652719665272,5810.849999999999
28,56,3.36336336336336,5261.4,5061.6,4761.9,0.35564853556485354,5363.38125
28,84,5.04504504504505,5028.3,4645.35,4828.5,0.37656903765690375,4905.208928571427
28,110,6.60660660660661,4478.85,5111.55,5810.85,0.3054393305439331,4740.767307692308
28,124,7.44744744744745,4195.8,3629.7,3296.7,0.5313807531380753,4853.475
28,125,7.50750750750751,3629.7,3296.7,3030.3,0.5104602510460251,3629.7
28,178,10.6906906906907,2497.5,2680.65,2664.0,0.2928870292887029,2492.1594339622643
28,185,11.1111111111111,2647.35,2497.5,2514.15,0.26359832635983266,2766.278571428571
28,198,11.8918918918919,1831.5,1265.4,1198.8,1.0,2401.4423076923076
28,233,13.993993993994,699.3,1132.2,765.9,0.33472803347280333,897.6728571428571
28,277,16.6366366366366,765.9,999.0,1248.75,0.2384937238493724,888.1261363636366
28,293,17.5975975975976,1198.8,632.7,549.45,0.2803347280334728,939.684375
28,341,20.4804804804805,599.4,266.4,283.05,0.8117154811715481,838.396875
28,521,31.2912912912913,249.75,83.25,249.75,0.3138075313807531,294.24249999999995
28,998,59.9399399399399,283.05,116.55,83.25,0.0,181.1952830188679
29,19,1.14114114114114,4795.2,4961.7,5128.2,0.23943661971830985,4812.726315789473
29,24,1.44144144144144,4428.9,5011.65,4928.4,0.22887323943661972,4848.4800000000005
29,26,1.56156156156156,4928.4,5244.75,5261.4,0.21830985915492956,4970.025
29,44,2.64264264264264,4528.8,3762.9,4179.15,0.8309859154929577,5078.25
29,60,3.6036036036036,3679.65,3596.4,3546.45,0.2640845070422535,3752.4937499999996
29,62,3.72372372372372,3546.45,3413.25,3296.7,0.1795774647887324,3571.425
29,82,4.92492492492492,3479.85,3746.25,4295.7,0.19014084507042253,3451.5450000000005
29,89,5.34534534534535,3896.1,3529.8,3463.2,0.18309859154929578,3762.9000000000005
29,108,6.48648648648649,3146.85,2630.7,2364.3,0.9154929577464789,3519.2842105263153
29,138,8.28828828828829,2197.8,2564.1,2863.8,0.25,2220.0
29,168,10.0900900900901,2081.25,1981.35,1515.15,0.4225352112676056,2246.64
29,169,10.1501501501502,1981.35,1515.15,1681.65,0.4647887323943662,1981.35
29,201,12.0720720720721,1931.4,1548.45,1448.55,0.38028169014084506,1726.9171875000002
29,234,14.0540540540541,1431.9,982.35,616.05,1.0,1670.55
29,365,21.9219219219219,566.1,299.7,283.05,0.8873239436619719,617.5751908396948
29,998,59.9399399399399,116.55,166.5,83.25,0.0,188.12132701421802
3,16,0.960960960960961,82900.35,77422.5,79636.95,0.9098712446351931,83157.384375
3,29,1.74174174174174,78787.8,76590.0,74475.45,0.5021459227467812,78634.1076923077
3,49,2.94294294294294,82467.45,73709.55,67948.65,0.5493562231759657,76811.44499999999
3,50,3.003003003003,73709.55,67948.65,69047.55,0.5965665236051502,73709.55
3,79,4.74474474474474,57758.85,49317.3,41292.0,0.9399141630901288,70579.92413793104
3,80,4.8048048048048,49317.3,41292.0,40975.65,0.22317596566523606,49317.3
3,92,5.52552552552553,40925.7,39077.55,39976.65,0.2145922746781116,40714.799999999996
3,107,6.42642642642643,38494.8,30153.15,22277.7,0.21888412017167383,39308.43000000001
3,108,6.48648648648649,30153.15,22277.7,18464.85,1.0,30153.15
3,142,8.52852852852853,18348.3,16416.9,15467.85,0.4034334763948498,19341.91323529412
3,143,8.58858858858859,16416.9,15467.85,14418.9,0.6051502145922747,16416.9
3,297,17.8378378378378,11388.6,8158.5,6793.2,0.9098712446351931,12689.246103896103
3,298,17.8978978978979,8158.5,6793.2,4861.8,0.3090128755364807,8158.5
3,439,26.3663663663664,4162.5,3130.2,2763.9,0.8583690987124464,4743.478723404255
3,567,34.0540540540541,2430.9,1964.7,1748.25,0.5236051502145923,2730.469921875
3,998,59.9399399399399,532.8,732.6,732.6,0.0,1366.767981438515
30,10,0.600600600600601,5344.65,6310.35,5810.85,0.5163934426229508,5411.250000000001
30,33,1.98198198198198,5244.75,4745.25,4628.7,0.7540983606557377,5607.43043478261
30,76,4.56456456456456,4978.35,4279.05,4195.8,0.22131147540983606,4565.5848837209305
30,82,4.92492492492492,4095.9,3729.6,3496.5,0.5983606557377049,4312.350000000001
30,83,4.98498498498498,3729.6,3496.5,3030.3,0.4672131147540984,3729.6
30,118,7.08708708708709,3346.65,3063.6,2913.75,0.22950819672131148,3211.0714285714284
30,142,8.52852852852853,3046.95,2664.0,2813.85,0.4959016393442623,3108.69375
30,144,8.64864864864865,2813.85,2680.65,2347.65,0.29508196721311475,2738.925
30,145,8.70870870870871,2680.65,2347.65,2380.95,0.46311475409836067,2680.65
30,199,11.951951951952,2464.2,1914.75,2114.55,0.5368852459016393,2195.3333333333335
30,253,15.1951951951952,2197.8,1881.45,1831.5,0.22540983606557377,2239.4250000000006
30,256,15.3753753753754,1665.0,1048.95,765.9,0.9672131147540983,1792.6499999999999
30,396,23.7837837837838,599.4,1082.25,832.5,0.19262295081967212,878.0496428571429
30,420,25.2252252252252,732.6,416.25,216.45,1.0,933.7875
30,594,35.6756756756757,233.1,199.8,216.45,0.2459016393442623,272.23706896551727
30,998,59.9399399399399,249.75,166.5,183.15,0.0,187.51856435643563
31,13,0.780780780780781,5644.35,6093.9,5827.5,0.3021276595744681,5707.107692307693
31,34,2.04204204204204,5278.05,4895.1,4878.45,0.7914893617021277,5577.75
31,40,2.4024024024024,4895.1,4195.8,4395.6,0.2851063829787234,4795.2
31,83,4.98498498498498,4279.05,3596.4,3046.95,0.2936170212765957,4519.5069767441855
31,84,5.04504504504505,3596.4,3046.95,3063.6,0.9148936170212766,3596.4
31,86,5.16516516516517,3063.6,2564.1,2214.45,0.2170212765957447,3055.2749999999996
31,168,10.0900900900901,2031.3,1748.25,1398.6,1.0,2344.1981707317073
31,200,12.012012012012,1431.9,1814.85,1481.85,0.2723404255319149,1489.1343749999999
31,230,13.8138138138138,1764.9,1431.9,1348.65,0.2553191489361702,1600.065
31,234,14.0540540540541,1448.55,1348.65,1315.35,0.30638297872340425,1386.1125
31,236,14.1741741741742,1315.35,1132.2,1048.95,0.46808510638297873,1332.0
31,330,19.8198198198198,982.35,849.15,782.55,0.2936170212765957,994.3946808510641
31,331,19.8798798798799,849.15,782.55,699.3,0.4127659574468085,849.15
31,419,25.1651651651652,649.35,449.55,499.5,0.8553191489361702,704.0301136363637
31,524,31.4714714714715,366.3,249.75,149.85,0.6893617021276596,388.9757142857143
31,998,59.9399399399399,183.15,266.4,199.8,0.0,180.6208860759494
32,19,1.14114114114114,5361.3,4961.7,4711.95,0.5465116279069767,5276.297368421052
32,36,2.16216216216216,4828.5,5461.2,5727.6,0.5406976744186046,4934.2764705882355
32,37,2.22222222222222,5461.2,5727.6,5877.45,0.9941860465116279,5461.2
32,63,3.78378378378378,6460.2,5844.15,6060.6,0.45930232558139533,6003.6057692307695
32,65,3.9039039039039,6060.6,5411.25,5144.85,0.7151162790697675,5952.375
32,86,5.16516516516517,5644.35,5061.6,5244.75,0.6918604651162791,5722.8428571428585
32,88,5.28528528528529,5244.75,4745.25,5294.7,0.6337209302325582,5153.175
32,125,7.50750750750751,4195.8,3696.3,3379.95,0.813953488372093,4486.049999999999
32,126,7.56756756756757,3696.3,3379.95,3363.3,0.6976744186046512,3696.3
32,189,11.3513513513514,2630.7,2380.95,2331.0,1.0,3051.1785714285716
32,190,11.4114114114114,2380.95,2331.0,1948.05,0.4186046511627907,2380.95
32,254,15.2552552552553,1531.8,1232.1,1098.9,0.8081395348837209,1945.70859375
32,352,21.1411411411411,699.3,632.7,366.3,0.4418604651162791,800.0494897959182
32,353,21.2012012012012,632.7,366.3,616.05,0.6046511627906976,632.7
32,445,26.7267267267267,449.55,183.15,199.8,0.8372093023255814,434.16684782608695
32,998,59.9399399399399,249.75,199.8,183.15,0.0,180.500452079566
33,9,0.540540540540541,4961.7,5494.5,5877.45,0.23461538461538461,5122.649999999999
33,33,1.98198198198198,4628.7,3879.45,3796.2,0.8923076923076924,5237.118750000001
33,91,5.46546546546547,3729.6,3063.6,2813.85,1.0,3750.556034482759
33,126,7.56756756756757,2980.35,2414.25,2763.9,0.5653846153846154,2678.7471428571434
33,128,7.68768768768769,2763.9,2331.0,2331.0,0.21923076923076923,2589.075
33,187,11.2312312312312,2730.6,2181.15,2214.45,0.2846153846153846,2648.761016949153
